NORMAN_ID,NAME,SMILES,NEUTRAL_EXACT_MASS,FORMULA,StdInChI,CAS_RN,PUBCHEM_CID,InChIKey,CHEMSPIDER_ID,DTXSID,Preferable Ionization,MB_Records Positive Ionization,Adduct Positive Ionization,Ionisation type and collision energy Positive Ionization,Fragments Positive Ionization,Simplified_fragments_Positive,Institute Positive Ionization,MB_Records Negative Ionization,Adduct Negative Ionization,Ionisation type and collision energy Negative Ionization,Fragments Negative Ionization,Simplified_fragments_Negative,Institute Negative Ionization
stpQQR2229,"DEET|N,N-diethyl-3-methylbenzamide",CCN(CC)C(=O)C1=CC(C)=CC=C1,191.1310142,C12H17NO,"InChI=1S/C12H17NO/c1-4-13(5-2)12(14)11-8-6-7-10(3)9-11/h6-9H,4-5H2,1-3H3",CAS_RN: 134-62-3,4284,MMOXZBCLCQITDF-UHFFFAOYSA-N,4133,DTXSID2021995,Positive,AU335301|AU335302|AU335303|AU335304;SM879706;EA021301|EA021302|EA021303|EA021304|EA021305|EA021306|EA021307|EA021308|EA021309|EA021310|EA021311|EA021312|EA021313|EA021314;TUE00311|TUE00312|TUE00313;UF417601|UF417602|UF417603|UF417604|UF417633|UF417634|UF417635|UF417636,[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+,CID10|CID20|CID40|CID40;HCD35;CID35|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|CID35;NA10.0V|NA20.0V|NA40.0V;HCD55|HCD80|CID35|CID55|HCD55|HCD80|CID35|CID55,192.1379:193.1411:119.0484|119.0486:192.1379:193.1411|119.0485:120.0515:192.1374|119.0485:118.0645:120.0513;119.0491:192.1383:100.0757;119.0494:192.1387:100.0758|192.1385:119.0486|192.1386:119.0492:72.0444|119.0492:192.1385:100.0757|119.0493:192.1377:91.0543|119.0492:91.0543:119.0605|91.0543:119.0493:119.0605|192.1385:119.0491:176.1072|192.1384:119.0492:100.0757|119.0493:192.1385:72.0444|119.0492:192.1384:91.0543|119.0492:91.0543:119.0604|91.0543:119.0492:119.0604|119.0492:192.1383:100.0757;192.1385:119.0491:91.0542|119.0491:91.0543:72.0446|91.0542:65.0388:44.0128;119.0494:192.1389:91.0545|119.0494:91.0544:109.0651|119.0494:192.1388:100.076|119.0494:100.076:91.0545|77.0386:105.0446:95.049|77.0386:105.0446:95.049|77.0386:105.0447|77.0386:105.0448,176.1072;120.0514;119.06045;119.0492;118.0645;109.0651;105.04465;100.0757;95.049;91.0543;77.0386;72.0444;65.0388;44.0128,Athens_Univ;CASMI_2016;Eawag;Env_Anal_Chem_U_Tuebingen;UFZ,NA,NA,NA,NA,NA,NA
stpQQR2230,"2,6-Dichlorobenzamide|2,6-dichlorobenzamide",NC(=O)C1=C(Cl)C=CC=C1Cl,188.9748191,C7H5Cl2NO,"InChI=1S/C7H5Cl2NO/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,(H2,10,11)",CAS_RN: 2008-58-4,16183,JHSPCUHPSIUQRB-UHFFFAOYSA-N,15359,DTXSID7022170,Positive,AU337401|AU337402|AU337403|AU337404|AU337405;SM842901;EA008501|EA008502|EA008503|EA008504|EA008505|EA008506|EA008507|EA008508|EA008509|EA008510|EA008511|EA008512|EA008513|EA008514;UF405101|UF405102|UF405103|UF405104,[M+H]+;[M+H]+;[M+H]+;[M+H]+,CID10|CID20|CID30|CID40|CID50;HCD35;CID35|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|CID35;HCD55|HCD80|CID35|CID55,189.9814:191.9783:172.9541|172.9541:174.9516:189.9814|172.9541:174.9516:173.9575|172.9541:174.9516:144.9599|172.9657:174.9623:144.9597;189.982:172.9555:171.9714;172.9555:146.9762:171.9716|189.982:172.9551|189.9821:172.9554:171.9713|172.9555:189.9821:171.9715|172.9556:189.9819:171.9715|172.9559:171.9714:164.0007|108.9838:164.0009:144.9604|189.9819:172.9548|189.982:172.9555:146.9761|172.9555:189.982:171.9714|172.9555:189.9819:172.9659|172.9555:172.9666:171.9715|172.9666:172.9555:108.9839|172.9555:146.9762:171.9714;172.9554:189.9819:171.9715|172.9554:171.9714:139.0058|172.9554:146.9762:171.9718|172.9554:146.9763:171.9715,174.9623;174.9516;173.9575;172.9555;171.9715;164.0008;146.9762;144.9599;139.0058;108.98385,Athens_Univ;CASMI_2016;Eawag;UFZ,NA,NA,NA,NA,NA,NA
stpQQR2231,"Diflubenzuron|N-[(4-chlorophenyl)carbamoyl]-2,6-difluorobenzamide",FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=CC=C(Cl)C=C1,310.0320616,C14H9ClF2N2O2,"InChI=1S/C14H9ClF2N2O2/c15-8-4-6-9(7-5-8)18-14(21)19-13(20)12-10(16)2-1-3-11(12)17/h1-7H,(H2,18,19,20,21)",CAS_RN: 35367-38-5,37123,QQQYTWIFVNKMRW-UHFFFAOYSA-N,34065,DTXSID1024049,Positive/Negative,AU338801|AU338802|AU338803|AU338804|AU338805;SM845803,[M+H]+;[M+H]+,CID10|CID20|CID40|CID40|CID50;HCD35,158.0398:311.0393:313.036|158.0395:141.0133:159.0437|158.0402:141.0142:142.0162|141.0143:158.04:140.0307|141.0138:158.04;158.0412:141.0145:311.0393,159.0437;158.04;142.0162;141.0142;140.0307,Athens_Univ;CASMI_2016,SM845852,[M-H]-,HCD35,289.0186:156.0266:309.0249,309.0249;289.0186;156.0266,CASMI_2016
stpQQR2232,"Dimethachlor|2-chloro-N-(2,6-dimethylphenyl)-N-(2-methoxyethyl)acetamide",COCCN(C(=O)CCl)C1=C(C)C=CC=C1C,255.1026065,C13H18ClNO2,"InChI=1S/C13H18ClNO2/c1-10-5-4-6-11(2)13(10)15(7-8-17-3)12(16)9-14/h4-6H,7-9H2,1-3H3",CAS_RN: 55353-08-7,39722,SCCDDNKJYDZXMM-UHFFFAOYSA-N,36319,DTXSID3058111,Positive,AU339001|AU339002|AU339003|AU339004|AU339005;SM839501;EA070701|EA070702|EA070703|EA070704|EA070705|EA070706|EA070707|EA070708|EA070709|EA070710|EA070711|EA070712|EA070713|EA070714,[M+H]+;[M+H]+;[M+H]+,CID10|CID20|CID30|CID40|CID50;HCD35;CID35|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|CID35,224.0837:256.11:226.0807|224.0837:226.0807:148.1109|148.1112:224.0837:226.0807|148.1113:133.0874:224.0825|148.111:133.0871:118.0643;224.0836:148.112:256.1098;224.084|224.084:256.1102|224.0839:256.1098:148.1121|224.0839:148.1122:132.0808|148.1122:224.0836:132.0808|148.1122:105.0699:132.0809|148.1122:105.0699:132.0809|224.0838:256.11:173.0152|224.0838:256.1103:148.1121|224.0838:148.1122:132.0807|148.1122:224.0839:132.0808|148.1122:105.07:132.0808|148.1121:105.0699:132.0808|224.0838,226.0807;224.0838;173.0152;148.1121;133.08725;132.0808;118.0643;105.0699,Athens_Univ;CASMI_2016;Eawag,NA,NA,NA,NA,NA,NA
stpQQR2233,"Dimethenamid|2-chloro-N-(2,4-dimethylthiophen-3-yl)-N-(1-methoxypropan-2-yl)acetamide",COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C,275.0746775,C12H18ClNO2S,"InChI=1S/C12H18ClNO2S/c1-8-7-17-10(3)12(8)14(11(15)5-13)9(2)6-16-4/h7,9H,5-6H2,1-4H3",CAS_RN: 87674-68-8,91744,JLYFCTQDENRSOL-UHFFFAOYSA-N,82842,DTXSID20858782,Positive,AU339101|AU339102|AU339103|AU339104|AU339105;SM839002;EA025401|EA025402|EA025403|EA025404|EA025405|EA025406|EA025407|EA025408|EA025409|EA025410|EA025411|EA025412|EA025413|EA025414,[M+H]+;[M+H]+;[M+H]+,CID10|CID20|CID30|CID40|CID50;HCD35;CID35|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|CID35,244.0556:276.082:246.0522|244.0553:246.0523:168.0829|168.0833:244.0553:246.0523|168.0834:126.0368:152.0522|126.0368:138.0363:168.0831;244.0558:168.0842:276.0821;244.056|244.0558:276.0819:168.0835|244.0559:276.0818:168.0841|244.0559:168.0842:167.0763|168.0843:244.0557:111.0263|168.0843:111.0264:126.0373|111.0263:126.0371:138.0371|244.0557:276.0819|244.0557:276.0825:168.0841|244.0558:168.0842:111.0262|168.0842:244.0558:111.0263|168.0841:111.0263:126.0372|111.0263:126.0372:138.0372|244.0558,246.0523;244.0558;168.0841;167.0763;152.0522;138.0371;126.03715;111.0263,Athens_Univ;CASMI_2016;Eawag,NA,NA,NA,NA,NA,NA
stpQQR2234,"Diuron|3-(3,4-dichlorophenyl)-1,1-dimethylurea",CN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,232.0170183,C9H10Cl2N2O,"InChI=1S/C9H10Cl2N2O/c1-13(2)9(14)12-6-3-4-7(10)8(11)5-6/h3-5H,1-2H3,(H,12,14)",CAS_RN: 330-54-1,3120,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,3008,DTXSID0020446,Positive/Negative,AU341002|AU341003|AU341004|AU341005;SM877701;EA029201|EA029202|EA029203|EA029204|EA029205|EA029206|EA029207|EA029208|EA029209|EA029210|EA029211|EA029212|EA029213|EA029214,[M+H]+;[M+H]+;[M+H]+,CID20|CID30|CID40|CID50;HCD35;CID35|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|CID35,233.0237:235.021:187.9652|159.9703:161.9672:187.9652|159.9703:161.9672:132.9598|132.9595:125.0014:134.9565;72.0445:233.0244:159.9716;72.0444|233.0245:72.0443|233.0245:72.0444:187.9659|72.0444:233.0238:159.9714|72.0444:159.9715:187.9665|72.0444:159.9714:132.9608|72.0444:159.9714:132.9606|233.0244:72.0443|233.0244:72.0444:187.9664|72.0444:233.0241:187.9665|72.0444:159.9715:187.9664|72.0444:159.9715:132.9606|72.0444:159.9715:132.9606|72.0444:187.9661,187.96625;161.9672;159.97145;134.9565;132.9606;125.0014;72.0444,Athens_Univ;CASMI_2016;Eawag,AU341051|AU341052|AU341053|AU341054;SM877753;EA029251|EA029252|EA029253|EA029254|EA029255|EA029256|EA029257|EA029258|EA029259|EA029260|EA029261|EA029262|EA029263|EA029264;UF400451|UF400452|UF400453|UF400454,[M-H]-;[M-H]-;[M-H]-;[M-H]-,CID10|CID20|CID30|CID40;HCD35;CID35|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|CID35;HCD55|HCD80|CID35|CID55,231.0102:233.0077:232.0129|231.0107:185.9524:187.9495|149.9747:185.9521:187.9492|149.9764;231.0098:185.952:159.9727;185.9521:159.9726:231.0097|231.0098:185.9515|231.0097:185.9518:159.9728|185.952:231.0098:149.9751|185.9519:149.9751:231.01|149.9751:185.9517|149.9757|231.0095:185.9511|231.0095:185.9517:159.9725|185.9518:231.0094:149.9751|185.9517:149.9752:231.0094|149.975:185.9514|149.9755|185.952:159.9725:149.9749;231.0099|231.0099:197.9499|185.9518:197.9498|185.9518,231.0098;197.94985;187.94935;185.9518;159.9726;149.9751,Athens_Univ;CASMI_2016;Eawag;UFZ
stpQQR2235,"Fipronil|5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)pyrazole-3-carbonitrile",c1c(cc(c(c1Cl)n2c(c(c(n2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,435.9387064,C12H4Cl2F6N4OS,"InChI=1S/C12H4Cl2F6N4OS/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(22)9(7(3-21)23-24)26(25)12(18,19)20/h1-2H,22H2",CAS_RN: 120068-37-3,3352,ZOCSXAVNDGMNBV-UHFFFAOYSA-N,3235,DTXSID4034609,Positive/Negative,EA266601|EA266602|EA266603|EA266604|EA266605|EA266606|EA266607|EA266608|EA266609|EA266610|EA266611|EA266612|EA266613|EA266614,[M+H]+,CID35|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|CID35,367.9502|436.9443:367.9501|367.9502:289.9765:254.9684|254.9697:289.9755:221.0092|254.9696:221.0087:262.9657|221.0086:239.9591:254.9679|239.9579:185.0317:212.9473|436.9447:367.9503|367.9501:289.9751:254.9697|254.9697:289.9756:280.9758|254.9697:221.0089:239.9584|254.9703:239.9598:262.9638|212.9477:185.0321:227.9588|367.9499,367.95015;289.97555;280.9758;262.96475;254.9697;239.95875;227.9588;221.0088;212.9475;185.0319,Eawag,AU346451|AU346452|AU346453|AU346454|AU346455;SM878353;EA266651|EA266652|EA266653|EA266654|EA266655|EA266656|EA266657|EA266658|EA266659|EA266660|EA266661|EA266662|EA266663|EA266664,[M-H]-;[M-H]-;[M-H]-,CID10|CID20|CID30|CID40|CID50;HCD35;CID35|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|CID35,434.9311:329.9591:436.9275|329.9604:331.9578:365.9363|249.958:329.9604:317.9689|249.9596:183.0186:277.954|183.0177:249.9585:182.0109;329.9597:249.9586:277.9534;329.959:398.954:332.9619|329.9593:434.9318:398.954|329.9592:317.9689:249.9588|249.9584:277.953:281.9928|183.0175:249.958:267.99|183.0173:163.0111:143.0047|143.0049:163.0112:113.0145|329.959:434.9304:398.954|329.959:317.9687:249.9583|249.9582:277.9532:183.0174|183.0174:249.9581:267.9889|183.0175:163.0112:143.0048|143.005:163.0111:183.0173|329.959:398.9541:332.9621,434.9311;398.954;365.9363;332.962;331.9578;329.95915;317.9689;281.9928;277.9533;267.98945;249.95835;183.01745;182.0109;163.01115;143.00485;113.0145,Athens_Univ;CASMI_2016;Eawag
stpQQR2236,"Isoproturon|1,1-dimethyl-3-(4-propan-2-ylphenyl)urea",CC(C)C1=CC=C(NC(=O)N(C)C)C=C1,206.1419132,C12H18N2O,"InChI=1S/C12H18N2O/c1-9(2)10-5-7-11(8-6-10)13-12(15)14(3)4/h5-9H,1-4H3,(H,13,15)",CAS_RN: 34123-59-6,36679,PUIYMUZLKQOUOZ-UHFFFAOYSA-N,33695,DTXSID1042077,Positive,AU351801|AU351802|AU351803|AU351804|AU351805;SM838102;EA028601|EA028602|EA028603|EA028604|EA028605|EA028606|EA028607|EA028608|EA028609|EA028610|EA028611|EA028612|EA028613|EA028614;UF400501|UF400502|UF400503|UF400504,[M+H]+;[M+H]+;[M+H]+;[M+H]+,CID10|CID20|CID30|CID40|CID50;HCD35;CID35|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|CID35;HCD55|HCD80|CID35|CID55,207.1486:208.1516:165.1011|207.1486:165.1013:134.0955|134.0957:165.1014:162.0891|134.0954:119.0721:118.0638|118.0649:119.0706:134.0958;72.0444:207.1492:165.1023;72.0444:165.1023:207.1495|207.1491:72.0442:165.1017|207.1491:72.0443:165.1021|72.0444:207.1487:165.1022|72.0444:165.1021:134.0963|72.0444:134.0964:91.0543|72.0444:134.0964:91.0542|207.1491:72.0443:165.102|207.1491:72.0443:165.1021|72.0444:207.1492:165.1022|72.0444:165.1022:134.0963|72.0444:134.0963:91.0541|72.0444:134.0963:91.0542|72.0444:165.1022:207.149;72.0442:165.1022:134.0963|72.0442:134.0963:107.0854|72.0442:165.1021:162.0912|72.0442:165.102:162.0912,165.1021;162.0912;134.0963;119.07135;118.06435;107.0854;91.0542;72.0444,Athens_Univ;CASMI_2016;Eawag;UFZ,NA,NA,NA,NA,NA,NA
stpQQR2237,"Metamitron|4-amino-3-methyl-6-phenyl-1,2,4-triazin-5-one",CC1=NN=C(C(=O)N1N)C1=CC=CC=C1,202.0854609,C10H10N4O,"InChI=1S/C10H10N4O/c1-7-12-13-9(10(15)14(7)11)8-5-3-2-4-6-8/h2-6H,11H2,1H3",CAS_RN: 41394-05-2,38854,VHCNQEUWZYOAEV-UHFFFAOYSA-N,35563,DTXSID7047568,Positive/Negative,AU353801|AU353802|AU353803|AU353804;SM840101;EA005801|EA005802|EA005803|EA005804|EA005805|EA005806|EA005807|EA005808|EA005809|EA005810|EA005811|EA005812|EA005813|EA005814;UF401701|UF401702|UF401703|UF401704,[M+H]+;[M+H]+;[M+H]+;[M+H]+,CID10|CID20|CID30|CID40;HCD35;CID35|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|CID35;HCD55|HCD80|CID35|CID55,203.0927:204.0947:175.0964|203.0927:175.0967:145.0381|175.0964:203.0911:174.0772|175.0966:118.0523;203.0927:175.0979:104.0495;175.0977:174.0789:106.0652|203.093|203.093:175.0976:174.0787|203.0928:175.0979:174.0788|175.0979:203.0922:104.0495|104.0495:175.0977:174.0786|104.0495:77.0386:175.0979|203.0929:175.0973:104.0491|203.093:175.098:174.0789|203.0929:175.098:174.0789|175.098:203.0929:104.0495|104.0496:175.0979:77.0386|104.0495:77.0386:175.0979|175.0979:174.0789:106.0652;175.0977:203.0926:104.0494|104.0493:175.0976:77.0384|203.0925:175.0977:174.0787|175.0977:174.0787:106.065,175.0977;174.07875;145.0381;118.0523;106.0652;104.0495;77.0386,Athens_Univ;CASMI_2016;Eawag;UFZ,EA005851|EA005852|EA005854|EA005855|EA005857|EA005858|EA005862|EA005864,[M-H]-,CID35|HCD15|HCD45|HCD60|HCD90|HCD15|HCD75|CID35,185.0594|201.0789|117.0345|117.0348|117.0346|201.0781|117.0343|185.0595,201.0785;185.05945;117.03455,Eawag
stpQQR2238,"Metazachlor|2-chloro-N-(2,6-dimethylphenyl)-N-(pyrazol-1-ylmethyl)acetamide",CC1=CC=CC(C)=C1N(CN1C=CC=N1)C(=O)CCl,277.0981898,C14H16ClN3O,"InChI=1S/C14H16ClN3O/c1-11-5-3-6-12(2)14(11)18(13(19)9-15)10-17-8-4-7-16-17/h3-8H,9-10H2,1-2H3",CAS_RN: 67129-08-2,49384,STEPQTYSZVCJPV-UHFFFAOYSA-N,44885,DTXSID4058156,Positive,AU353901|AU353902|AU353903|AU353904|AU353905;SM841601;EA026901|EA026902|EA026903|EA026904|EA026905|EA026906|EA026907|EA026908|EA026909|EA026910|EA026911|EA026912|EA026913|EA026914;UF403601|UF403602|UF403603|UF403604;UA003101,[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+,CID10|CID20|CID30|CID40|CID50;HCD35;CID35|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|CID35;HCD55|HCD80|CID35|CID55;CID35,210.0676:212.0644:278.105|134.0956:210.0676:135.0989|134.0957:135.0991:210.0676|134.0959:135.0994:132.0801|134.0958:135.0992:132.0802;134.0964:210.068:278.1055;210.0686:134.0966:76.9785|210.0683:134.0966:278.1055|134.0965:210.0681|134.0966:210.068:76.979|134.0966:105.07:76.979|134.0966:105.07:76.979|134.0966:105.07:79.0543|210.0682:134.0966:278.1054|134.0965:210.0681|134.0966:210.0681:76.9788|134.0966:105.07:76.9789|134.0965:105.0699:76.9789|134.0965:105.0699:79.0543|210.0681:134.0964;134.0963:76.9788|134.0964:76.9789|210.068:134.0964|210.068:134.0964;210.0681:134.0965,212.0644;210.0681;135.09915;134.0965;132.08015;105.07;79.0543;76.9789,Athens_Univ;CASMI_2016;Eawag;UFZ;UFZ_Additional_Specs,NA,NA,NA,NA,NA,NA
stpQQR2239,Metolachlor|2-chloro-N-(2-ethyl-6-methylphenyl)-N-(1-methoxypropan-2-yl)acetamide,CCC1=C(N(C(C)COC)C(=O)CCl)C(C)=CC=C1,283.1339066,C15H22ClNO2,"InChI=1S/C15H22ClNO2/c1-5-13-8-6-7-11(2)15(13)17(14(18)9-16)12(3)10-19-4/h6-8,12H,5,9-10H2,1-4H3",CAS_RN: 51218-45-2,4169,WVQBLGZPHOPPFO-UHFFFAOYSA-N,4025,DTXSID4022448,Positive,AU355601|AU355602|AU355603|AU355604|AU355605;SM841801;EA026801|EA026802|EA026803|EA026804|EA026805|EA026806|EA026807|EA026808|EA026809|EA026810|EA026811|EA026812|EA026813|EA026814;UF404001|UF404002|UF404003|UF404004,[M+H]+;[M+H]+;[M+H]+;[M+H]+,CID10|CID20|CID30|CID40|CID50;HCD35;CID35|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|CID35;HCD55|HCD80|CID35|CID55,284.1415:252.1151:254.1122|252.1151:254.1122:253.1181|176.1428:252.1148:254.112|176.1426:134.0954:133.0875|134.0953:146.0953:176.1424;252.115:176.1434:284.1413;252.1154:212.0846|284.1415:252.1152:176.1434|252.115:284.1405:176.1433|252.115:176.1435:212.0838|176.1436:252.1149:134.0965|176.1434:134.0964:133.0886|134.0965:133.0887:91.0543|284.1412:252.115|252.1151:284.1413:176.1435|252.115:176.1434:212.0837|176.1434:252.1148:134.0964|176.1434:134.0964:133.0886|134.0964:91.0542:133.0886|252.115;176.1433:252.1149:134.0964|134.0964:176.1433:133.0886|252.1148:212.0837|252.1148,254.1122;253.1181;252.115;212.08375;176.1434;146.0953;134.0964;133.0886;91.05425,Athens_Univ;CASMI_2016;Eawag;UFZ,NA,NA,NA,NA,NA,NA
stpQQR2240,"Napropamide|N,N-diethyl-2-naphthalen-1-yloxypropanamide",CCN(CC)C(=O)C(C)OC1=C2C=CC=CC2=CC=C1,271.1572289,C17H21NO2,"InChI=1S/C17H21NO2/c1-4-18(5-2)17(19)13(3)20-16-12-8-10-14-9-6-7-11-15(14)16/h6-13H,4-5H2,1-3H3",CAS_RN: 15299-99-7,27189,WXZVAROIGSFCFJ-UHFFFAOYSA-N,25304,DTXSID5024211,Positive,AU357301|AU357302|AU357303|AU357304|AU357305;EA012001|EA012002|EA012003|EA012004|EA012005|EA012006|EA012007|EA012008|EA012009|EA012010|EA012011|EA012012|EA012013|EA012014,[M+H]+;[M+H]+,CID10|CID20|CID40|CID40|CID50;CID35|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|CID35,272.1643:199.0746:273.1675|171.0797:129.114:199.0746|171.0796:129.1139:143.0844|171.0797:143.0847:153.0686|128.0611:153.0681:127.0533;199.0756:171.0806:128.107|272.1646:199.0755:74.0964|129.1149:171.0805:199.0753|171.0806:129.1149:58.0651|171.0805:58.0651:72.0808|58.0651:72.0808:171.0804|58.0651:128.062:72.0807|272.1645:199.0753:74.0964|129.1148:171.0805:199.0755|171.0805:129.1148:58.0651|171.0805:58.0651:72.0808|58.0651:72.0808:171.0804|58.0651:128.0621:72.0808|199.0754:171.0805:128.107,199.07535;171.0805;153.06835;143.08455;129.1148;128.107;128.062;127.0533;74.0964;72.0808;58.0651,Athens_Univ;Eawag,NA,NA,NA,NA,NA,NA
stpQQR2241,"Prometon|6-methoxy-2-N,4-N-di(propan-2-yl)-1,3,5-triazine-2,4-diamine",COC1=NC(NC(C)C)=NC(NC(C)C)=N1,225.1589602,C10H19N5O,"InChI=1S/C10H19N5O/c1-6(2)11-8-13-9(12-7(3)4)15-10(14-8)16-5/h6-7H,1-5H3,(H2,11,12,13,14,15)",CAS_RN: 1610-18-0,4928,ISEUFVQQFVOBCY-UHFFFAOYSA-N,4759,DTXSID6022341,Positive,AU361901|AU361902|AU361903|AU361904|AU361905;EA013201|EA013202|EA013203|EA013204|EA013205|EA013206|EA013207|EA013208|EA013209|EA013210|EA013211|EA013212|EA013213|EA013214,[M+H]+;[M+H]+,CID10|CID20|CID30|CID40|CID50;CID35|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|CID35,226.166:227.1687:184.1179|226.166:184.1182:142.0714|142.0714:184.1182:226.1658|142.0717:184.1185:143.0737|142.0714:143.0745:125.0454;184.1195:142.0724:226.1663|226.1664|226.1666:184.1189:142.0727|226.1664:184.1195:142.0724|142.0724:184.1193:226.166|142.0725:100.0506:86.0349|142.0723:86.0349:100.0506|226.1662:184.1195:211.1418|226.1663:184.1193:142.0725|226.1662:184.1193:142.0724|142.0723:184.1193:226.1663|142.0724:86.035:100.0506|142.0724:86.0349:100.0506|184.1193:142.0724:226.1661,211.1418;184.1193;143.0741;142.0724;125.0454;100.0506;86.0349,Athens_Univ;Eawag,NA,NA,NA,NA,NA,NA
stpQQR2242,Propachlor|2-chloro-N-phenyl-N-propan-2-ylacetamide,CC(C)N(C(=O)CCl)C1=CC=CC=C1,211.0763917,C11H14ClNO,"InChI=1S/C11H14ClNO/c1-9(2)13(11(14)8-12)10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3",CAS_RN: 1918-16-7,4931,MFOUDYKPLGXPGO-UHFFFAOYSA-N,4762,DTXSID4024274,Positive,AU362201|AU362202|AU362203|AU362204;SM839705;EA070801|EA070802|EA070803|EA070804|EA070805|EA070806|EA070807|EA070808|EA070809|EA070810|EA070811|EA070812|EA070813|EA070814,[M+H]+;[M+H]+;[M+H]+,CID10|CID20|CID30|CID40;HCD35;CID35|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|HCD15|HCD30|HCD45|HCD60|HCD75|HCD90|CID35,212.0833:170.0355:214.0802|170.0355:172.033:171.039|170.0355:172.033:152.0249|152.0249:170.0355:172.033;170.0367:212.0837:94.0651;170.037:152.0261:212.0847|212.0838:170.0372:152.025|170.0369:212.084:152.0262|170.0368:152.0261:212.0831|170.0367:94.0651:106.0651|94.0652:106.0652:170.0368|94.0651:106.0651:77.0385|212.0837:170.0367:152.0261|170.0368:212.0837:152.0262|170.0367:212.0837:152.0261|170.0367:94.0651:106.0651|94.0651:106.0651:170.0366|94.0652:106.0652:77.0386|170.0369:152.0262:212.0836,172.033;171.039;170.0367;152.0261;106.0651;94.0651;77.03855,Athens_Univ;CASMI_2016;Eawag,NA,NA,NA,NA,NA,NA
